DateTime,EraTemperatureMilliDegC,UcTemperatureMilliDegC
20:54.5,-5000,379
20:55.4,-5000,379
20:59.5,-5000,379
21:00.4,-5000,379
21:04.5,-5000,379
21:05.4,-5000,379
21:09.5,-5000,379
21:10.4,-5000,379
21:14.5,-5000,379
21:15.4,-5000,379
21:19.5,-5000,379
21:20.4,-5000,379
21:24.6,-5000,379
21:25.4,-5000,378
21:29.6,-5000,379
21:30.4,-5000,378
21:34.6,-5000,378
21:35.4,-5000,378
21:39.6,-5000,378
21:40.4,-5000,378
21:44.6,-5000,378
21:45.5,-5000,378
21:49.6,-5000,378
21:50.5,-5000,378
21:54.6,-5000,377
21:55.5,-5000,377
21:59.6,-5000,378
22:00.5,-5000,377
22:04.6,-5000,377
22:05.5,-5000,378
22:09.6,-5000,378
22:10.5,-5000,377
22:14.6,-5000,378
22:15.5,-5000,377
22:19.6,-5000,377
22:20.5,-5000,377
22:24.6,-5000,377
22:25.5,-5000,377
22:29.7,-5000,377
22:30.5,-5000,377
22:34.7,-5000,377
22:35.5,-5000,377
22:39.7,-5000,377
22:40.5,-5000,377
22:44.7,-5000,377
22:45.5,-5000,377
22:49.7,-5000,377
22:50.6,-5000,377
22:54.7,-5000,377
22:55.6,-5000,377
22:59.7,-5000,377
23:00.6,-5000,376
23:04.7,-5000,376
23:05.6,-5000,376
23:09.7,-5000,376
23:10.6,-5000,376
23:14.7,-5000,376
23:15.6,-5000,376
23:19.7,-5000,375
23:20.6,-5000,375
23:24.7,-5000,375
23:25.6,-5000,376
23:29.8,-5000,375
23:30.6,-5000,375
23:34.8,-5000,375
23:35.6,-5000,375
23:39.8,-5000,375
23:40.6,-5000,375
23:44.8,-5000,375
23:45.6,-5000,375
23:49.8,-5000,375
23:50.6,-5000,375
23:54.8,-5000,375
23:55.6,-5000,375
23:59.8,-5000,375
24:00.6,-5000,375
24:04.8,-5000,375
24:05.7,-5000,375
24:09.8,-5000,375
24:10.7,-5000,375
24:14.8,-5000,375
24:15.7,-5000,375
24:19.8,-5000,375
24:20.7,-5000,375
24:24.8,-5000,375
24:25.7,-5000,375
24:29.8,-5000,375
24:30.7,-5000,375
24:34.8,-5000,375
24:35.7,-5000,375
24:39.8,-5000,375
24:40.7,-5000,375
24:44.9,-5000,375
24:45.7,-5000,375
24:49.9,-5000,375
24:50.7,-5000,374
24:54.9,-5000,375
24:55.7,-5000,375
24:59.9,-5000,375
25:00.7,-5000,374
25:04.9,-5000,374
25:05.8,-5000,374
25:09.9,-5000,374
25:10.8,-5000,374
25:14.9,-5000,374
25:15.8,-5000,374
25:19.9,-5000,374
25:20.8,-5000,374
25:24.9,-5000,374
25:25.8,-5000,374
25:29.9,-5000,374
25:30.8,-5000,374
25:34.9,-5000,374
25:35.8,-5000,374
25:39.9,-5000,374
25:40.8,-5000,373
25:45.0,-5000,373
25:45.8,-5000,373
25:50.0,-5000,373
25:50.8,-5000,373
25:55.0,-5000,373
25:55.8,-5000,374
26:00.0,-5000,373
26:00.8,-5000,373
26:05.0,-5000,373
26:05.8,-5000,373
26:10.0,-5000,373
26:10.9,-5000,373
26:15.0,-5000,373
26:15.9,-5000,373
26:20.0,-5000,373
26:20.9,-5000,373
26:25.0,-5000,373
26:25.9,-5000,373
26:30.0,-5000,373
26:30.9,-5000,373
26:35.0,-5000,373
26:35.9,-5000,373
26:40.0,-5000,373
26:40.9,-5000,373
26:45.0,-5000,373
26:45.9,-5000,373
26:50.1,-5000,373
26:50.9,-5000,372
26:55.1,-5000,373
26:55.9,-5000,373
27:00.1,-5000,372
27:00.9,-5000,373
27:05.1,-5000,372
27:05.9,-5000,372
27:10.1,-5000,372
27:11.0,-5000,372
27:15.1,-5000,372
27:16.0,-5000,372
27:20.1,-5000,372
27:21.0,-5000,372
27:25.1,-5000,372
27:26.0,-5000,372
27:30.1,-5000,372
27:31.0,-5000,372
27:35.1,-5000,372
27:36.0,-5000,372
27:40.1,-5000,372
27:41.0,-5000,372
27:45.2,-5500,372
27:46.0,-5500,372
27:50.2,-5500,371
27:51.0,-5500,371
27:55.2,-5500,371
27:56.0,-5500,371
28:00.2,-5500,371
28:01.0,-5500,371
28:05.2,-5500,371
28:06.0,-5500,371
28:10.2,-5500,371
28:11.0,-5500,371
28:15.2,-5500,371
28:16.1,-5500,371
28:20.2,-5500,371
28:21.1,-5500,371
28:25.2,-5500,371
28:26.1,-5500,371
28:30.2,-5500,371
28:31.1,-5500,371
28:35.2,-5000,371
28:36.1,-5500,371
28:40.2,-5000,371
28:41.1,-5000,371
28:45.2,-5000,371
28:46.1,-5000,371
28:50.2,-5000,371
28:51.1,-5000,371
28:55.2,-5000,371
28:56.1,-5000,371
29:00.3,-5000,371
29:01.1,-5000,371
29:05.3,-5000,371
29:06.1,-5000,371
29:10.3,-5000,371
29:11.1,-5000,371
29:15.3,-5000,371
29:16.1,-5000,371
29:20.3,-5000,371
29:21.2,-5000,371
29:25.3,-5500,371
29:26.2,-5500,371
29:30.3,-5500,371
29:31.2,-5500,370
29:35.3,-5500,370
29:36.2,-5500,370
29:40.3,-5500,370
29:41.2,-5500,370
29:45.3,-5500,370
29:46.2,-5500,370
29:50.3,-5500,370
29:51.2,-5500,370
29:55.3,-5500,370
29:56.2,-5500,370
30:00.4,-5500,370
30:01.2,-5500,370
30:05.4,-5500,369
30:06.2,-5500,369
30:10.4,-5500,369
30:11.2,-5500,370
30:15.4,-5500,370
30:16.2,-5500,369
30:20.4,-5500,369
30:21.2,-5500,370
30:25.4,-5500,369
30:26.3,-5500,370
30:30.4,-5500,369
30:31.3,-5500,369
30:35.4,-5500,369
30:36.3,-5500,369
30:40.4,-5500,370
30:41.3,-5500,369
30:45.4,-5500,369
30:46.3,-5500,369
30:50.4,-5500,369
30:51.3,-5500,369
30:55.4,-5500,369
30:56.3,-5000,369
31:00.4,-5000,369
31:01.3,-5000,369
31:05.5,-5000,369
31:06.3,-5000,369
31:10.5,-5000,369
31:11.3,-5000,369
31:15.5,-5000,369
31:16.3,-5000,369
31:20.5,-5000,369
31:21.3,-5000,369
31:25.5,-5500,369
31:26.3,-5500,369
31:30.5,-5000,369
31:31.3,-5000,369
31:35.5,-5500,369
31:36.4,-5000,369
31:40.5,-5500,369
31:41.4,-5500,369
31:45.5,-5500,369
31:46.4,-5500,369
31:50.5,-5500,369
31:51.4,-5500,369
31:55.5,-5500,369
31:56.4,-5500,369
32:00.5,-5500,369
32:01.4,-5500,369
32:05.6,-5500,368
32:06.4,-5500,368
32:10.6,-5500,368
32:11.4,-5500,369
32:15.6,-5500,368
32:16.4,-5500,368
32:20.6,-5500,368
32:21.4,-5500,368
32:25.6,-5500,368
32:26.4,-5500,368
32:30.6,-5500,368
32:31.4,-5500,368
32:35.6,-5500,368
32:36.4,-5500,368
32:40.6,-5500,368
32:41.4,-5500,368
32:45.6,-5500,368
32:46.5,-5500,368
32:50.6,-5500,368
32:51.5,-5500,368
32:55.6,-5500,368
32:56.5,-5500,368
33:00.7,-5500,368
33:01.5,-5500,368
33:05.6,-5500,368
33:06.5,-5500,368
33:10.6,-5500,368
33:11.5,-5500,368
33:15.6,-5500,368
33:16.5,-5500,368
33:20.7,-5500,368
33:21.5,-5500,368
33:25.7,-5500,368
33:26.5,-5500,368
33:30.7,-5500,368
33:31.5,-5500,368
33:35.7,-5500,368
33:36.5,-5500,368
33:40.7,-5500,368
33:41.6,-5500,368
33:45.7,-5500,368
33:46.6,-5500,368
33:50.7,-5500,368
33:51.6,-5500,368
33:55.7,-5500,368
33:56.6,-5500,368
34:00.7,-5500,368
34:01.6,-5500,368
34:05.7,-5500,368
34:06.6,-5500,368
34:10.7,-5500,368
34:11.6,-5500,367
34:15.7,-5500,368
34:16.6,-5500,367
34:20.7,-5500,368
34:21.6,-5500,368
34:25.8,-5500,367
34:26.6,-5500,367
34:30.8,-5500,367
34:31.6,-5500,367
34:35.8,-5500,367
34:36.6,-5500,367
34:40.8,-5500,367
34:41.6,-5500,367
34:45.8,-5500,367
34:46.7,-5500,367
34:50.8,-5500,367
34:51.7,-5500,367
34:55.8,-5500,367
34:56.7,-5500,366
35:00.8,-5500,367
35:01.7,-5500,367
35:05.8,-5500,366
35:06.7,-5500,366
35:10.8,-5500,366
35:11.7,-5500,366
35:15.8,-5500,367
35:16.7,-5500,367
35:20.8,-5500,367
35:21.7,-5500,366
35:25.9,-5500,367
35:26.7,-5500,367
35:30.9,-5500,367
35:31.7,-5500,366
35:35.9,-5500,366
35:36.7,-5500,367
35:40.9,-5500,367
35:41.7,-5500,366
35:45.9,-5500,366
35:46.7,-5500,366
35:50.9,-5500,367
35:51.7,-5500,367
35:55.9,-5500,367
35:56.7,-5500,366
36:00.9,-5500,366
36:01.8,-5500,366
36:05.9,-5500,366
36:06.8,-5500,366
36:10.9,-5500,366
36:11.8,-5500,366
36:15.9,-5500,366
36:16.8,-5500,366
36:20.9,-5500,366
36:21.8,-5500,366
36:25.9,-5500,366
36:26.8,-5500,366
36:31.0,-5500,366
36:31.8,-5500,366
36:36.0,-5500,366
36:36.8,-5500,366
36:41.0,-5500,366
36:41.8,-5500,366
36:46.0,-5500,366
36:46.8,-5500,366
36:51.0,-5500,365
36:51.8,-5500,365
36:56.0,-5500,366
36:56.8,-5500,366
37:01.0,-5500,366
37:01.9,-5500,365
37:06.0,-5500,365
37:06.9,-5500,365
37:11.0,-5500,366
37:11.9,-5500,365
37:16.0,-5500,366
37:16.9,-5500,366
37:21.0,-5500,365
37:21.9,-5500,365
37:26.0,-5500,366
37:26.9,-5500,365
37:31.0,-5500,366
37:31.9,-5500,366
37:36.0,-5500,365
37:36.9,-5500,365
37:41.0,-5500,365
37:41.9,-5500,365
37:46.1,-5500,365
37:46.9,-5500,365
37:51.1,-5500,365
37:51.9,-5500,366
37:56.1,-5500,365
37:56.9,-5500,365
38:01.1,-5500,366
38:01.9,-5500,365
38:06.1,-5500,365
38:07.0,-5500,365
38:11.1,-5500,365
38:12.0,-5500,365
38:16.1,-5500,365
38:17.0,-5500,365
38:21.1,-5500,364
38:22.0,-5500,364
38:26.1,-5500,365
38:27.0,-5500,364
38:31.1,-5500,364
38:32.0,-5500,365
38:36.1,-5500,364
38:37.0,-5500,364
38:41.1,-5500,364
38:42.0,-5500,364
38:46.2,-5500,364
38:47.0,-5500,364
38:51.2,-5500,364
38:52.0,-5500,364
38:56.2,-5500,364
38:57.0,-5500,364
39:01.2,-5500,364
39:02.0,-5500,364
39:06.2,-5500,364
39:07.0,-5500,364
39:11.2,-5500,364
39:12.1,-5500,364
39:16.2,-5500,364
39:17.1,-5500,364
39:21.2,-5500,364
39:22.1,-5500,364
39:26.2,-5500,364
39:27.1,-5500,364
39:31.2,-5500,364
39:32.1,-5500,364
39:36.2,-5500,364
39:37.1,-5500,364
39:41.2,-5500,364
39:42.1,-5500,364
39:46.3,-5500,364
39:47.1,-5500,364
39:51.3,-5500,365
39:52.1,-5500,365
39:56.3,-5500,366
39:57.1,-5000,366
40:01.3,-5000,366
40:02.1,-5000,366
40:06.3,-5000,366
40:07.1,-5000,367
40:11.3,-5000,367
40:12.1,-5000,367
40:16.3,-4500,367
40:17.2,-4500,368
40:21.3,-4500,368
40:22.2,-4500,368
40:26.3,-4500,369
40:27.2,-4500,369
40:31.3,-4000,369
40:32.2,-4000,369
40:36.3,-4000,370
40:37.2,-4000,370
40:41.3,-3500,371
40:42.2,-3500,371
40:46.3,-3500,371
40:47.2,-3500,371
40:51.3,-3500,372
40:52.2,-3000,372
40:56.4,-3000,372
40:57.2,-3000,372
41:01.4,-3000,373
41:02.2,-2500,373
41:06.4,-2500,374
41:07.2,-2500,374
41:11.4,-2000,375
41:12.2,-2000,375
41:16.4,-2000,375
41:17.2,-2000,376
41:21.4,-1500,377
41:22.3,-1500,377
41:26.4,-1500,377
41:27.3,-1500,378
41:31.4,-1000,379
41:32.3,-1000,379
41:36.4,-1000,379
41:37.3,-1000,380
41:41.4,-500,380
41:42.3,-500,380
41:46.4,0,382
41:47.3,0,382
41:51.4,0,383
41:52.3,0,383
41:56.4,500,384
41:57.3,500,384
42:01.5,1000,385
42:02.3,1000,385
42:06.5,1000,386
42:07.3,1000,386
42:11.5,1500,388
42:12.3,1500,388
42:16.5,2000,389
42:17.3,2000,390
42:21.5,2000,390
42:22.3,2000,390
42:26.5,2500,392
42:27.4,2500,392
42:31.5,3000,393
42:32.3,3000,393
42:36.5,3000,394
42:37.4,3500,394
42:41.5,3500,396
42:42.4,3500,396
42:46.5,4000,397
42:47.4,4000,397
42:51.5,4000,399
42:52.4,4500,399
42:56.5,4500,401
42:57.4,4500,401
43:01.6,5000,402
43:02.4,5000,402
43:06.5,5500,404
43:07.4,5500,404
43:11.6,5500,405
43:12.4,6000,405
43:16.6,6000,407
43:17.4,6000,407
43:21.6,6500,408
43:22.4,6500,408
43:26.6,7000,410
43:27.4,7000,410
43:31.6,7000,411
43:32.4,7000,412
43:36.6,7500,413
43:37.5,7500,413
43:41.6,8000,415
43:42.5,8000,415
43:46.6,8500,417
43:47.5,8500,417
43:51.6,8500,418
43:52.5,8500,419
43:56.6,9000,421
43:57.5,9000,421
44:01.6,9500,422
44:02.5,9500,422
44:06.6,9500,424
44:07.5,10000,424
44:11.6,10000,426
44:12.5,10000,426
44:16.7,10500,428
44:17.5,10500,429
44:21.7,11000,430
44:22.5,11000,430
44:26.7,11000,432
44:27.5,11500,432
44:31.7,11500,433
44:32.5,11500,433
44:36.7,12000,435
44:37.6,12000,435
44:41.7,12500,437
44:42.6,12500,438
44:46.7,12500,440
44:47.6,12500,440
44:51.7,13000,441
44:52.6,13000,442
44:56.7,13500,444
44:57.6,13500,444
45:01.7,13500,446
45:02.6,13500,446
45:06.7,14000,449
45:07.6,14000,449
45:11.7,14500,451
45:12.6,14500,451
45:16.8,15000,452
45:17.6,15000,454
45:21.8,15000,455
45:22.6,15000,455
45:26.8,15500,457
45:27.6,15500,458
45:31.8,16000,460
45:32.6,16000,460
45:36.8,16000,462
45:37.6,16500,463
45:41.8,16500,465
45:42.6,16500,465
45:46.8,17000,467
45:47.6,17000,468
45:51.8,17500,469
45:52.7,17500,470
45:56.8,17500,472
45:57.7,17500,472
46:01.8,18000,474
46:02.7,18000,474
46:06.8,18500,477
46:07.7,18500,477
46:11.8,19000,479
46:12.7,19000,480
46:16.8,19000,482
46:17.7,19000,482
46:21.9,19500,484
46:22.7,19500,485
46:26.9,20000,487
46:27.7,20000,487
46:31.9,20000,490
46:32.7,20000,490
46:36.9,20500,493
46:37.7,20500,493
46:41.9,21000,494
46:42.7,21000,496
46:46.9,21500,498
46:47.7,21500,498
46:51.9,21500,501
46:52.8,21500,501
46:56.9,22000,503
46:57.8,22000,503
47:01.9,22500,505
47:02.8,22500,506
47:06.9,23000,509
47:07.8,23000,509
47:11.9,23000,511
47:12.8,23000,512
47:16.9,23500,514
47:17.8,23500,515
47:21.9,24000,516
47:22.8,24000,517
47:26.9,24000,519
47:27.8,24000,520
47:32.0,24500,522
47:32.8,24500,522
47:37.0,25000,524
47:37.8,25000,525
47:42.0,25500,527
47:42.8,25500,528
47:47.0,25500,530
47:47.8,25500,531
47:52.0,26000,533
47:52.8,26000,534
47:57.0,26500,536
47:57.9,26500,537
48:02.0,26500,539
48:02.9,26500,540
48:07.0,27000,542
48:07.9,27000,543
48:12.0,27500,545
48:12.9,27500,545
48:17.0,27500,548
48:17.9,28000,548
48:22.0,28000,551
48:22.9,28000,551
48:27.0,28500,553
48:27.9,28500,554
48:32.0,28500,556
48:32.9,29000,557
48:37.0,29000,559
48:37.9,29000,559
48:42.1,29500,562
48:42.9,29500,562
48:47.1,30000,565
48:47.9,30000,565
48:52.1,30000,568
48:52.9,30000,568
48:57.1,30500,571
48:57.9,30500,571
49:02.1,31000,574
49:02.9,31000,575
49:07.1,31000,578
49:08.0,31000,578
49:12.1,31500,581
49:13.0,31500,581
49:17.1,32000,584
49:18.0,32000,584
49:22.1,32000,587
49:23.0,32000,587
49:27.1,32500,590
49:28.0,32500,590
49:32.1,33000,593
49:33.0,33000,593
49:37.1,33000,596
49:38.0,33000,596
49:42.2,33500,599
49:43.0,33500,600
49:47.2,34000,603
49:48.0,34000,603
49:52.2,34000,606
49:53.0,34500,606
49:57.2,34500,609
49:58.0,34500,610
50:02.2,35000,612
50:03.0,35000,612
50:07.2,35000,615
50:08.0,35500,616
50:12.2,35500,618
50:13.1,35500,619
50:17.2,36000,621
50:18.1,36000,623
50:22.2,36500,625
50:23.1,36500,626
50:27.2,36500,628
50:28.1,36500,629
50:32.2,37000,631
50:33.1,37000,632
50:37.2,37500,635
50:38.1,37500,635
50:42.3,37500,638
50:43.1,37500,639
50:47.3,38000,641
50:48.1,38000,642
50:52.3,38500,644
50:53.1,38500,645
50:57.3,38500,647
50:58.1,38500,648
51:02.3,39000,650
51:03.1,39000,651
51:07.3,39500,654
51:08.1,39500,654
51:12.3,39500,656
51:13.2,39500,657
51:17.3,40000,659
51:18.2,40000,660
51:22.3,40500,663
51:23.2,40500,664
51:27.3,40500,667
51:28.2,40500,667
51:32.3,41000,670
51:33.2,41000,670
51:37.3,41500,673
51:38.2,41500,674
51:42.3,41500,676
51:43.2,41500,677
51:47.3,42000,680
51:48.2,42000,681
51:52.3,42500,683
51:53.2,42500,684
51:57.4,42500,686
51:58.2,42500,687
52:02.4,43000,689
52:03.2,43000,690
52:07.4,43500,693
52:08.2,43500,693
52:12.4,43500,696
52:13.2,43500,696
52:17.4,44000,699
52:18.3,44000,700
52:22.4,44000,702
52:23.3,44000,703
52:27.4,44500,705
52:28.3,44500,706
52:32.4,45000,708
52:33.3,45000,709
52:37.4,45000,711
52:38.3,45000,711
52:42.4,45500,714
52:43.3,45500,714
52:47.4,45500,717
52:48.3,46000,717
52:52.5,46000,720
52:53.3,46000,720
52:57.5,46500,723
52:58.3,46500,723
53:02.4,46500,726
53:03.3,46500,726
53:07.5,47000,728
53:08.3,47000,729
53:12.5,47000,732
53:13.3,47000,732
53:17.5,47500,734
53:18.3,47500,735
53:22.5,47500,737
53:23.4,48000,738
53:27.5,48000,740
53:28.4,48000,740
53:32.5,48500,743
53:33.4,48500,744
53:37.5,48500,745
53:38.4,48500,746
53:42.5,49000,748
53:43.4,49000,749
53:47.5,49000,751
53:48.4,49000,751
53:52.5,49500,755
53:53.4,49500,755
53:57.5,49500,757
53:58.4,49500,758
54:02.5,50000,759
54:03.4,50000,760
54:07.6,50000,762
54:08.4,50000,763
54:12.6,50500,765
54:13.4,50500,765
54:17.6,50500,767
54:18.4,50500,768
54:22.6,51000,770
54:23.4,51000,770
54:27.6,51000,772
54:28.5,51000,773
54:32.6,51500,775
54:33.5,51500,775
54:37.6,51500,778
54:38.5,51500,778
54:42.6,52000,780
54:43.5,52000,781
54:47.6,52000,783
54:48.5,52000,783
54:52.6,52500,785
54:53.5,52500,785
54:57.6,52500,787
54:58.5,52500,787
55:02.6,52500,789
55:03.5,53000,790
55:07.6,53000,792
55:08.5,53000,792
55:12.7,53000,794
55:13.5,53000,794
55:17.7,53500,797
55:18.5,53500,797
55:22.7,53500,798
55:23.5,53500,798
55:27.7,53500,800
55:28.5,54000,801
55:32.7,54000,803
55:33.5,54000,803
55:37.7,54000,805
55:38.6,54000,805
55:42.7,54000,806
55:43.6,54500,807
55:47.7,54500,809
55:48.6,54500,809
55:52.7,54500,811
55:53.6,54500,811
55:57.7,54500,812
55:58.6,54500,812
56:02.7,55000,814
56:03.6,55000,814
56:07.7,55000,816
56:08.6,55000,816
56:12.7,55000,818
56:13.6,55000,818
56:17.8,55000,820
56:18.6,55000,820
56:22.8,55500,821
56:23.6,55500,822
56:27.8,55500,823
56:28.6,55500,823
56:32.8,55500,825
56:33.6,55500,825
56:37.8,55500,827
56:38.7,55500,827
56:42.8,56000,828
56:43.7,56000,828
56:47.8,56000,830
56:48.7,56000,830
56:52.8,56000,831
56:53.7,56000,831
56:57.8,56000,833
56:58.7,56000,833
57:02.8,56000,834
57:03.7,56000,834
57:07.8,56500,836
57:08.7,56500,836
57:12.8,56500,838
57:13.7,56500,838
57:17.8,56500,839
57:18.7,56500,839
57:22.9,56500,840
57:23.7,56500,841
57:27.9,56500,841
57:28.7,56500,842
57:32.9,56500,842
57:33.7,56500,842
57:37.9,57000,844
57:38.7,57000,844
57:42.9,57000,845
57:43.7,57000,845
57:47.9,57000,847
57:48.8,57000,847
57:52.9,57000,848
57:53.7,57000,848
57:57.9,57000,850
57:58.8,57000,850
58:02.9,57000,851
58:03.8,57000,851
58:07.9,57000,852
58:08.8,57000,852
58:12.9,57500,853
58:13.8,57500,853
58:17.9,57500,854
58:18.8,57500,855
58:23.0,57500,855
58:23.8,57500,855
58:28.0,57500,856
58:28.8,57500,857
58:33.0,57500,858
58:33.8,57500,858
58:38.0,57500,859
58:38.8,57500,859
58:43.0,57500,860
58:43.8,57500,860
58:48.0,57500,861
58:48.8,57500,861
58:53.0,58000,862
58:53.9,58000,863
58:58.0,58000,863
58:58.9,58000,863
59:03.0,58000,864
59:03.9,58000,864
59:08.0,58000,865
59:08.9,58000,866
59:13.0,58000,867
59:13.9,58000,866
59:18.0,58000,867
59:18.9,58000,867
59:23.0,58000,868
59:23.9,58000,869
59:28.0,58500,869
59:28.9,58500,869
59:33.0,58500,870
59:33.9,58500,870
59:38.1,58500,871
59:38.9,58500,872
59:43.1,58500,872
59:43.9,58500,872
59:48.1,58500,874
59:48.9,58500,874
59:53.1,58500,874
59:53.9,58500,874
59:58.1,58500,875
59:59.0,58500,875
00:03.1,58500,877
00:04.0,58500,877
00:08.1,59000,877
00:09.0,59000,877
00:13.1,59000,878
00:14.0,59000,878
00:18.1,59000,879
00:19.0,59000,879
00:23.1,59000,880
00:24.0,59000,880
00:28.1,59000,881
00:29.0,59000,881
00:33.1,59000,881
00:34.0,59000,881
00:38.2,59000,883
00:39.0,59000,882
00:43.2,59000,883
00:44.0,59000,883
00:48.2,59500,884
00:49.0,59500,885
00:53.2,59500,885
00:54.1,59500,885
00:58.2,59500,886
00:59.0,59500,886
01:03.2,59500,886
01:04.0,59500,886
01:08.2,59500,887
01:09.1,59500,888
01:13.2,59500,888
01:14.1,59500,888
01:18.2,59500,889
01:19.1,59500,889
01:23.2,59500,889
01:24.1,59500,890
01:28.2,59500,891
01:29.1,59500,891
01:33.2,60000,891
01:34.1,60000,891
01:38.2,60000,892
01:39.1,60000,892
01:43.3,60000,893
01:44.1,60000,892
01:48.3,60000,894
01:49.1,60000,894
01:53.3,60000,894
01:54.1,60000,894
01:58.3,60000,895
01:59.1,60000,895
02:03.3,60000,895
02:04.1,60000,895
02:08.3,60000,897
02:09.1,60000,896
02:13.3,60000,897
02:14.2,60000,897
02:18.3,60000,898
02:19.2,60000,899
02:23.3,60500,899
02:24.2,60500,899
02:28.3,60500,900
02:29.2,60500,900
02:33.3,60500,900
02:34.2,60500,900
02:38.3,60500,901
02:39.2,60500,901
02:43.3,60500,902
02:44.2,60500,902
02:48.4,60500,902
02:49.2,60500,903
02:53.4,60500,903
02:54.2,60500,903
02:58.4,60500,904
02:59.2,60500,904
03:03.4,60500,905
03:04.2,60500,905
03:08.4,60500,905
03:09.5,60500,905
03:13.4,60500,906
03:14.3,60500,906
03:18.4,60500,906
03:19.3,60500,906
03:23.4,60500,908
03:24.3,60500,908
03:28.4,61000,908
03:29.3,61000,908
03:33.4,61000,909
03:34.3,61000,909
03:38.4,61000,910
03:39.3,61000,910
03:43.4,61000,910
03:44.3,61000,910
03:48.5,61000,911
03:49.3,61000,911
03:53.4,61000,912
03:54.3,61000,912
03:58.5,61000,913
03:59.3,61000,913
04:03.5,61000,913
04:04.3,61000,913
04:08.5,61000,914
04:09.3,61000,914
04:13.5,61000,915
04:14.4,61000,914
04:18.5,61000,915
04:19.4,61000,915
04:23.5,61000,916
04:24.4,61000,916
04:28.5,61000,917
04:29.4,61000,917
04:33.5,61000,917
04:34.4,61500,917
04:38.5,61500,918
04:39.4,61500,918
04:43.5,61500,919
04:44.4,61500,919
04:48.5,61500,919
04:49.4,61500,920
04:53.5,61500,920
04:54.4,61500,921
04:58.5,61500,921
04:59.4,61500,921
05:03.6,61500,922
05:04.4,61500,922
05:08.6,61500,922
05:09.4,61500,923
05:13.6,61500,924
05:14.5,61500,923
05:18.6,61500,924
05:19.5,61500,924
05:23.6,61500,925
05:24.5,61500,924
05:28.6,61500,925
05:29.5,61500,925
05:33.6,61500,926
05:34.5,61500,926
05:38.6,61500,927
05:39.5,62000,927
05:43.6,62000,928
05:44.5,62000,927
05:48.6,62000,928
05:49.5,62000,928
05:53.6,62000,929
05:54.5,62000,929
05:58.6,62000,930
05:59.5,62000,930
06:03.7,62000,930
06:04.5,62000,930
06:08.7,62000,931
06:09.5,62000,931
06:13.7,62000,932
06:14.5,62000,932
06:18.7,62000,933
06:19.5,62000,933
06:23.7,62000,933
06:24.5,62000,933
06:28.7,62000,934
06:29.6,62000,934
06:33.7,62000,935
06:34.6,62000,935
06:38.7,62000,935
06:39.6,62000,935
06:43.7,62000,936
06:44.6,62000,936
06:48.7,62000,937
06:49.6,62000,937
06:53.7,62000,937
06:54.6,62000,938
06:58.7,62000,938
06:59.6,62500,938
07:03.7,62500,939
07:04.6,62500,939
07:08.8,62500,939
07:09.6,62500,939
07:13.8,62500,940
07:14.6,62500,940
07:18.8,62500,941
07:19.6,62500,941
07:23.8,62500,941
07:24.6,62500,941
07:28.8,62500,942
07:29.7,62500,942
07:33.8,62500,942
07:34.7,62500,942
07:38.8,62500,943
07:39.7,62500,944
07:43.8,62500,944
07:44.7,62500,944
07:48.8,62500,944
07:49.7,62500,944
07:53.8,62500,946
07:54.7,62500,945
07:58.8,62500,946
07:59.7,62500,946
08:03.8,62500,947
08:04.7,62500,947
08:08.8,62500,947
08:09.7,62500,948
08:13.8,62500,949
08:14.7,62500,949
08:18.9,62500,949
08:19.7,62500,949
08:23.9,62500,950
08:24.7,62500,950
08:28.9,62500,950
08:29.7,62500,951
08:33.9,62500,951
08:34.8,62500,952
08:38.9,62500,952
08:39.8,62500,952
08:43.9,62500,953
08:44.8,62500,953
08:48.9,63000,953
08:49.8,63000,954
08:53.9,63000,955
08:54.8,63000,954
08:58.9,63000,955
08:59.8,63000,955
09:03.9,63000,956
09:04.8,63000,957
09:08.9,63000,957
09:09.8,63000,957
09:14.0,63000,958
09:14.8,63000,958
09:18.9,63000,958
09:19.8,63000,958
09:24.0,63000,959
09:24.8,63000,960
09:29.0,63000,960
09:29.8,63000,960
09:34.0,63000,961
09:34.9,63000,961
09:39.0,63000,962
09:39.9,63000,962
09:44.0,63000,963
09:44.9,63000,963
09:49.0,63000,963
09:49.9,63000,964
09:54.0,63000,964
09:54.9,63000,964
09:59.0,63000,965
09:59.9,63000,965
10:04.0,63000,966
10:04.9,63000,966
10:09.0,63000,966
10:09.9,63000,966
10:14.0,63000,968
10:14.9,63000,968
10:19.0,63000,968
10:19.9,63000,968
10:24.1,63000,969
10:24.9,63000,969
10:29.1,63000,970
10:29.9,63000,970
10:34.1,63000,971
10:34.9,63000,971
10:39.1,63000,971
10:39.9,63000,972
10:44.1,63000,972
10:44.9,63000,972
10:49.1,63000,973
10:50.0,63000,974
10:54.1,63000,974
10:55.0,63000,974
10:59.1,63000,974
11:00.0,63000,975
11:04.1,63000,975
11:05.0,63000,975
11:09.1,63000,976
11:10.0,63500,977
11:14.1,63500,977
11:15.0,63500,977
11:19.1,63500,978
11:20.0,63500,978
11:24.1,63500,979
11:25.0,63500,979
11:29.2,63500,980
11:30.0,63500,980
11:34.2,63500,980
11:35.0,63500,980
11:39.2,63500,981
11:40.0,63500,981
11:44.2,63500,982
11:45.0,63500,982
11:49.2,63500,982
11:50.1,63500,983
11:54.2,63500,983
11:55.1,63500,983
11:59.2,63500,984
